date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-04-22,7-12,android,1.2.2,108
2021-04-22,7-12,android,1.2.3,276
2021-04-22,7-12,android,1.2.4,297
2021-04-22,7-12,android,1.2.5,78
2021-04-22,7-12,android,1.2.6,269
2021-04-22,7-12,android,1.2.7,36950
2021-04-22,7-12,android,1.2.8,<20
2021-04-22,7-12,ios,1.2.0,5380
2021-04-22,7-12,ios,1.2.1,2792
2021-04-22,7-12,ios,1.2.2,3487
2021-04-22,7-12,ios,1.2.3,8794
2021-04-22,7-12,ios,1.2.4,13564
2021-04-22,7-12,ios,1.2.6,10900
2021-04-22,7-12,ios,1.2.7,810560
2021-04-22,7-12,ios,1.2.8,<20
2021-04-22,7-12,ios,1.4.0,<20
2021-04-22,7-12,ios,1.4.1,<20
2021-04-23,1-6,android,1.2.0,2466
2021-04-23,1-6,android,1.2.1,1339
2021-04-23,1-6,android,1.2.2,1443
2021-04-23,1-6,android,1.2.3,4124
2021-04-23,1-6,android,1.2.4,4447
2021-04-23,1-6,android,1.2.5,1223
2021-04-23,1-6,android,1.2.6,4066
2021-04-23,1-6,android,1.2.7,636541
2021-04-23,1-6,android,1.2.8,884
2021-04-23,1-6,android,1.2.9,183
2021-04-23,1-6,android,1.4.2,<20
2021-04-23,1-6,android,1.4.3,<20
2021-04-23,1-6,android,1.4.4,<20
2021-04-23,1-6,android,1.4.5,<20
2021-04-23,1-6,android,1.4.6,<20
2021-04-23,1-6,android,1.5.2,<20
2021-04-23,1-6,ios,1.2.0,14882
2021-04-23,1-6,ios,1.2.1,7310
2021-04-23,1-6,ios,1.2.2,7667
2021-04-23,1-6,ios,1.2.3,18575
2021-04-23,1-6,ios,1.2.4,29101
2021-04-23,1-6,ios,1.2.6,24377
2021-04-23,1-6,ios,1.2.7,1380719
2021-04-23,1-6,ios,1.2.8,25
2021-04-23,1-6,ios,1.4.0,<20
2021-04-23,1-6,ios,1.4.1,<20
2021-04-23,1-6,ios,1.4.4,<20
2021-04-23,1-6,ios,1.4.5,<20
2021-04-23,13-30,android,1.2.0,<20
2021-04-23,13-30,android,1.2.6,<20
2021-04-23,13-30,android,1.2.7,26
2021-04-23,13-30,ios,1.2.6,<20
2021-04-23,13-30,ios,1.2.7,66
2021-04-23,7-12,android,1.2.0,377
2021-04-23,7-12,android,1.2.1,88
2021-04-23,7-12,android,1.2.2,107
2021-04-23,7-12,android,1.2.3,259
2021-04-23,7-12,android,1.2.4,280
2021-04-23,7-12,android,1.2.5,73
2021-04-23,7-12,android,1.2.6,247
2021-04-23,7-12,android,1.2.7,36185
2021-04-23,7-12,android,1.2.8,<20
2021-04-23,7-12,android,1.4.3,<20
2021-04-23,7-12,ios,1.2.0,5421
2021-04-23,7-12,ios,1.2.1,2739
2021-04-23,7-12,ios,1.2.2,3429
2021-04-23,7-12,ios,1.2.3,8472
2021-04-23,7-12,ios,1.2.4,13011
2021-04-23,7-12,ios,1.2.6,9758
2021-04-23,7-12,ios,1.2.7,809897
2021-04-23,7-12,ios,1.2.8,<20
2021-04-23,7-12,ios,1.4.1,<20
2021-04-23,7-12,ios,1.4.6,<20
2021-04-24,1-6,android,1.2.0,2392
2021-04-24,1-6,android,1.2.1,1258
2021-04-24,1-6,android,1.2.2,1373
2021-04-24,1-6,android,1.2.3,3892
2021-04-24,1-6,android,1.2.4,4146
2021-04-24,1-6,android,1.2.5,1109
2021-04-24,1-6,android,1.2.6,3633
2021-04-24,1-6,android,1.2.7,631335
2021-04-24,1-6,android,1.2.8,1282
2021-04-24,1-6,android,1.2.9,210
2021-04-24,1-6,android,1.4.2,<20
2021-04-24,1-6,android,1.4.3,<20
2021-04-24,1-6,android,1.4.4,<20
2021-04-24,1-6,android,1.4.5,<20
2021-04-24,1-6,android,1.4.6,<20
2021-04-24,1-6,ios,1.2.0,14386
2021-04-24,1-6,ios,1.2.1,7124
2021-04-24,1-6,ios,1.2.2,7493
2021-04-24,1-6,ios,1.2.3,17916
2021-04-24,1-6,ios,1.2.4,27810
2021-04-24,1-6,ios,1.2.6,22018
2021-04-24,1-6,ios,1.2.7,1386522
2021-04-24,1-6,ios,1.2.8,30
2021-04-24,1-6,ios,1.2.9,<20
2021-04-24,1-6,ios,1.4.0,<20
2021-04-24,1-6,ios,1.4.1,<20
2021-04-24,1-6,ios,1.4.6,<20
2021-04-24,13-30,android,1.2.0,<20
2021-04-24,13-30,android,1.2.7,<20
2021-04-24,13-30,ios,1.2.6,<20
2021-04-24,13-30,ios,1.2.7,77
2021-04-24,13-30,ios,1.2.8,<20
2021-04-24,7-12,android,1.2.0,364
2021-04-24,7-12,android,1.2.1,89
2021-04-24,7-12,android,1.2.2,112
2021-04-24,7-12,android,1.2.3,237
2021-04-24,7-12,android,1.2.4,261
2021-04-24,7-12,android,1.2.5,79
2021-04-24,7-12,android,1.2.6,195
2021-04-24,7-12,android,1.2.7,35206
2021-04-24,7-12,android,1.2.8,<20
2021-04-24,7-12,android,1.2.9,<20
2021-04-24,7-12,ios,1.2.0,5502
2021-04-24,7-12,ios,1.2.1,2688
2021-04-24,7-12,ios,1.2.2,3325
2021-04-24,7-12,ios,1.2.3,8217
2021-04-24,7-12,ios,1.2.4,12082
2021-04-24,7-12,ios,1.2.6,8809
2021-04-24,7-12,ios,1.2.7,805932
2021-04-24,7-12,ios,1.2.8,<20
2021-04-24,7-12,ios,1.4.4,<20
2021-04-24,7-12,ios,1.4.6,<20
2021-04-25,1-6,android,1.2.0,2365
2021-04-25,1-6,android,1.2.1,1250
2021-04-25,1-6,android,1.2.2,1348
2021-04-25,1-6,android,1.2.3,3736
2021-04-25,1-6,android,1.2.4,3947
2021-04-25,1-6,android,1.2.5,1053
2021-04-25,1-6,android,1.2.6,3311
2021-04-25,1-6,android,1.2.7,630059
2021-04-25,1-6,android,1.2.8,3880
2021-04-25,1-6,android,1.2.9,175
2021-04-25,1-6,android,1.4.2,<20
2021-04-25,1-6,android,1.4.3,<20
2021-04-25,1-6,android,1.4.4,<20
2021-04-25,1-6,android,1.4.5,<20
2021-04-25,1-6,android,1.4.6,<20
2021-04-25,1-6,ios,1.2.0,14436
2021-04-25,1-6,ios,1.2.1,7009
2021-04-25,1-6,ios,1.2.2,7467
2021-04-25,1-6,ios,1.2.3,17476
2021-04-25,1-6,ios,1.2.4,26398
2021-04-25,1-6,ios,1.2.6,20153
2021-04-25,1-6,ios,1.2.7,1410550
2021-04-25,1-6,ios,1.2.8,394
2021-04-25,1-6,ios,1.2.9,<20
2021-04-25,1-6,ios,1.4.0,<20
2021-04-25,1-6,ios,1.4.1,<20
2021-04-25,1-6,ios,1.4.6,<20
2021-04-25,13-30,android,1.2.0,<20
2021-04-25,13-30,android,1.2.7,21
2021-04-25,13-30,ios,1.2.0,<20
2021-04-25,13-30,ios,1.2.3,<20
2021-04-25,13-30,ios,1.2.7,69
2021-04-25,7-12,android,1.2.0,352
2021-04-25,7-12,android,1.2.1,76
2021-04-25,7-12,android,1.2.2,94
2021-04-25,7-12,android,1.2.3,271
2021-04-25,7-12,android,1.2.4,243
2021-04-25,7-12,android,1.2.5,66
2021-04-25,7-12,android,1.2.6,207
2021-04-25,7-12,android,1.2.7,35299
2021-04-25,7-12,android,1.2.8,116
2021-04-25,7-12,android,1.2.9,<20
2021-04-25,7-12,ios,1.2.0,5248
2021-04-25,7-12,ios,1.2.1,2615
2021-04-25,7-12,ios,1.2.2,3087
2021-04-25,7-12,ios,1.2.3,7866
2021-04-25,7-12,ios,1.2.4,11443
2021-04-25,7-12,ios,1.2.6,7928
2021-04-25,7-12,ios,1.2.7,786676
2021-04-25,7-12,ios,1.2.8,123
2021-04-25,7-12,ios,1.4.6,<20
2021-04-26,1-6,android,1.2.0,2399
2021-04-26,1-6,android,1.2.1,1268
2021-04-26,1-6,android,1.2.2,1355
2021-04-26,1-6,android,1.2.3,3754
2021-04-26,1-6,android,1.2.4,3938
2021-04-26,1-6,android,1.2.5,1016
2021-04-26,1-6,android,1.2.6,3061
2021-04-26,1-6,android,1.2.7,555379
2021-04-26,1-6,android,1.2.8,84808
2021-04-26,1-6,android,1.2.9,265
2021-04-26,1-6,android,1.4.2,<20
2021-04-26,1-6,android,1.4.3,<20
2021-04-26,1-6,android,1.4.4,<20
2021-04-26,1-6,android,1.4.5,<20
2021-04-26,1-6,android,1.4.6,<20
2021-04-26,1-6,ios,1.2.0,14649
2021-04-26,1-6,ios,1.2.1,6858
2021-04-26,1-6,ios,1.2.2,7280
2021-04-26,1-6,ios,1.2.3,17221
2021-04-26,1-6,ios,1.2.4,25552
2021-04-26,1-6,ios,1.2.6,18836
2021-04-26,1-6,ios,1.2.7,1381932
2021-04-26,1-6,ios,1.2.8,34583
2021-04-26,1-6,ios,1.4.0,<20
2021-04-26,1-6,ios,1.4.1,<20
2021-04-26,13-30,android,1.2.0,<20
2021-04-26,13-30,android,1.2.7,<20
2021-04-26,13-30,android,1.2.8,<20
2021-04-26,13-30,ios,1.2.2,<20
2021-04-26,13-30,ios,1.2.4,<20
2021-04-26,13-30,ios,1.2.7,69
2021-04-26,13-30,ios,1.2.8,<20
2021-04-26,7-12,android,1.2.0,377
2021-04-26,7-12,android,1.2.1,86
2021-04-26,7-12,android,1.2.2,89
2021-04-26,7-12,android,1.2.3,234
2021-04-26,7-12,android,1.2.4,240
2021-04-26,7-12,android,1.2.5,73
2021-04-26,7-12,android,1.2.6,192
2021-04-26,7-12,android,1.2.7,32141
2021-04-26,7-12,android,1.2.8,4626
2021-04-26,7-12,android,1.2.9,<20
2021-04-26,7-12,android,1.4.6,<20
2021-04-26,7-12,ios,1.2.0,4902
2021-04-26,7-12,ios,1.2.1,2637
2021-04-26,7-12,ios,1.2.2,3076
2021-04-26,7-12,ios,1.2.3,7543
2021-04-26,7-12,ios,1.2.4,10735
2021-04-26,7-12,ios,1.2.6,7070
2021-04-26,7-12,ios,1.2.7,765430
2021-04-26,7-12,ios,1.2.8,24320
2021-04-26,7-12,ios,1.4.0,<20
2021-04-26,7-12,ios,1.4.4,<20
2021-04-27,1-6,android,1.2.0,2359
2021-04-27,1-6,android,1.2.1,1220
2021-04-27,1-6,android,1.2.2,1337
2021-04-27,1-6,android,1.2.3,3684
2021-04-27,1-6,android,1.2.4,3787
2021-04-27,1-6,android,1.2.5,1005
2021-04-27,1-6,android,1.2.6,2928
2021-04-27,1-6,android,1.2.7,251367
2021-04-27,1-6,android,1.2.8,376073
2021-04-27,1-6,android,1.2.9,343
2021-04-27,1-6,android,1.4.2,43
2021-04-27,1-6,android,1.4.3,27
2021-04-27,1-6,android,1.4.4,<20
2021-04-27,1-6,android,1.4.5,<20
2021-04-27,1-6,android,1.4.6,<20
2021-04-27,1-6,ios,1.2.0,14096
2021-04-27,1-6,ios,1.2.1,6711
2021-04-27,1-6,ios,1.2.2,6950
2021-04-27,1-6,ios,1.2.3,16316
2021-04-27,1-6,ios,1.2.4,23771
2021-04-27,1-6,ios,1.2.6,16810
2021-04-27,1-6,ios,1.2.7,613053
2021-04-27,1-6,ios,1.2.8,654017
2021-04-27,1-6,ios,1.4.0,<20
2021-04-27,1-6,ios,1.4.4,<20
2021-04-27,1-6,ios,1.4.6,<20
2021-04-27,13-30,android,1.2.0,<20
2021-04-27,13-30,android,1.2.7,<20
2021-04-27,13-30,android,1.2.8,92
2021-04-27,13-30,ios,1.2.0,<20
2021-04-27,13-30,ios,1.2.6,<20
2021-04-27,13-30,ios,1.2.7,24
2021-04-27,13-30,ios,1.2.8,384
2021-04-27,7-12,android,1.2.0,374
2021-04-27,7-12,android,1.2.1,87
2021-04-27,7-12,android,1.2.2,93
2021-04-27,7-12,android,1.2.3,236
2021-04-27,7-12,android,1.2.4,248
2021-04-27,7-12,android,1.2.5,62
2021-04-27,7-12,android,1.2.6,182
2021-04-27,7-12,android,1.2.7,10150
2021-04-27,7-12,android,1.2.8,40366
2021-04-27,7-12,android,1.2.9,<20
2021-04-27,7-12,android,1.4.4,<20
2021-04-27,7-12,ios,1.2.0,5179
2021-04-27,7-12,ios,1.2.1,2636
2021-04-27,7-12,ios,1.2.2,3208
2021-04-27,7-12,ios,1.2.3,7832
2021-04-27,7-12,ios,1.2.4,10861
2021-04-27,7-12,ios,1.2.6,6944
2021-04-27,7-12,ios,1.2.7,357867
2021-04-27,7-12,ios,1.2.8,586776
2021-04-27,7-12,ios,1.2.9,<20
2021-04-27,7-12,ios,1.4.0,<20
2021-04-27,7-12,ios,1.4.1,<20
2021-04-28,1-6,android,1.2.0,2413
2021-04-28,1-6,android,1.2.1,1210
2021-04-28,1-6,android,1.2.2,1278
2021-04-28,1-6,android,1.2.3,3589
2021-04-28,1-6,android,1.2.4,3637
2021-04-28,1-6,android,1.2.5,950
2021-04-28,1-6,android,1.2.6,2732
2021-04-28,1-6,android,1.2.7,102964
2021-04-28,1-6,android,1.2.8,507255
2021-04-28,1-6,android,1.2.9,238
2021-04-28,1-6,android,1.4.2,25
2021-04-28,1-6,android,1.4.3,<20
2021-04-28,1-6,android,1.4.4,<20
2021-04-28,1-6,android,1.4.5,<20
2021-04-28,1-6,android,1.4.6,<20
2021-04-28,1-6,ios,1.2.0,14052
2021-04-28,1-6,ios,1.2.1,6630
2021-04-28,1-6,ios,1.2.2,6849
2021-04-28,1-6,ios,1.2.3,15994
2021-04-28,1-6,ios,1.2.4,22909
2021-04-28,1-6,ios,1.2.6,15643
2021-04-28,1-6,ios,1.2.7,194356
2021-04-28,1-6,ios,1.2.8,483592
2021-04-28,1-6,ios,1.4.0,<20
2021-04-28,1-6,ios,1.4.4,<20
2021-04-28,13-30,android,1.2.0,<20
2021-04-28,13-30,android,1.2.7,<20
2021-04-28,13-30,android,1.2.8,225
2021-04-28,13-30,ios,1.2.7,<20
2021-04-28,13-30,ios,1.2.8,4417
2021-04-28,7-12,android,1.2.0,330
2021-04-28,7-12,android,1.2.1,100
2021-04-28,7-12,android,1.2.2,110
2021-04-28,7-12,android,1.2.3,222
2021-04-28,7-12,android,1.2.4,219
2021-04-28,7-12,android,1.2.5,61
2021-04-28,7-12,android,1.2.6,165
2021-04-28,7-12,android,1.2.7,3538
2021-04-28,7-12,android,1.2.8,64627
2021-04-28,7-12,android,1.2.9,<20
2021-04-28,7-12,ios,1.2.0,4999
2021-04-28,7-12,ios,1.2.1,2551
2021-04-28,7-12,ios,1.2.2,3140
2021-04-28,7-12,ios,1.2.3,7507
2021-04-28,7-12,ios,1.2.4,10104
2021-04-28,7-12,ios,1.2.6,6363
2021-04-28,7-12,ios,1.2.7,88452
2021-04-28,7-12,ios,1.2.8,1447893
2021-04-28,7-12,ios,1.4.0,<20
2021-04-28,7-12,ios,1.4.1,<20
2021-04-28,7-12,ios,1.4.5,<20
2021-04-29,1-6,android,1.2.0,2278
2021-04-29,1-6,android,1.2.1,1195
2021-04-29,1-6,android,1.2.2,1308
2021-04-29,1-6,android,1.2.3,3453
2021-04-29,1-6,android,1.2.4,3502
2021-04-29,1-6,android,1.2.5,936
2021-04-29,1-6,android,1.2.6,2560
2021-04-29,1-6,android,1.2.7,49559
2021-04-29,1-6,android,1.2.8,555707
2021-04-29,1-6,android,1.2.9,310
2021-04-29,1-6,android,1.4.2,<20
2021-04-29,1-6,android,1.4.3,<20
2021-04-29,1-6,android,1.4.4,<20
2021-04-29,1-6,android,1.4.5,<20
2021-04-29,1-6,android,1.4.6,<20
2021-04-29,1-6,ios,1.2.0,13754
2021-04-29,1-6,ios,1.2.1,6543
2021-04-29,1-6,ios,1.2.2,6691
2021-04-29,1-6,ios,1.2.3,15634
2021-04-29,1-6,ios,1.2.4,21722
2021-04-29,1-6,ios,1.2.6,14605
2021-04-29,1-6,ios,1.2.7,122160
2021-04-29,1-6,ios,1.2.8,360138
2021-04-29,1-6,ios,1.4.0,<20
2021-04-29,1-6,ios,1.4.1,<20
2021-04-29,1-6,ios,1.4.4,<20
2021-04-29,1-6,ios,1.4.6,<20
2021-04-29,13-30,android,1.2.0,<20
2021-04-29,13-30,android,1.2.8,264
2021-04-29,13-30,ios,1.2.6,<20
2021-04-29,13-30,ios,1.2.7,<20
2021-04-29,13-30,ios,1.2.8,6028
2021-04-29,7-12,android,1.2.0,383
2021-04-29,7-12,android,1.2.1,84
2021-04-29,7-12,android,1.2.2,84
2021-04-29,7-12,android,1.2.3,246
2021-04-29,7-12,android,1.2.4,234
2021-04-29,7-12,android,1.2.5,67
2021-04-29,7-12,android,1.2.6,151
2021-04-29,7-12,android,1.2.7,2001
2021-04-29,7-12,android,1.2.8,70657
2021-04-29,7-12,android,1.2.9,<20
2021-04-29,7-12,android,1.4.2,<20
2021-04-29,7-12,ios,1.2.0,5035
2021-04-29,7-12,ios,1.2.1,2496
2021-04-29,7-12,ios,1.2.2,3061
2021-04-29,7-12,ios,1.2.3,7225
2021-04-29,7-12,ios,1.2.4,9878
2021-04-29,7-12,ios,1.2.6,5929
2021-04-29,7-12,ios,1.2.7,54243
2021-04-29,7-12,ios,1.2.8,1680582
2021-04-29,7-12,ios,1.2.9,<20
2021-04-29,7-12,ios,1.4.1,<20
2021-04-30,1-6,android,1.2.0,2347
2021-04-30,1-6,android,1.2.1,1145
2021-04-30,1-6,android,1.2.2,1322
2021-04-30,1-6,android,1.2.3,3417
2021-04-30,1-6,android,1.2.4,3396
2021-04-30,1-6,android,1.2.5,838
2021-04-30,1-6,android,1.2.6,2446
2021-04-30,1-6,android,1.2.7,25560
2021-04-30,1-6,android,1.2.8,579320
2021-04-30,1-6,android,1.2.9,285
2021-04-30,1-6,android,1.4.2,49
2021-04-30,1-6,android,1.4.3,57
2021-04-30,1-6,android,1.4.4,<20
2021-04-30,1-6,android,1.4.5,<20
2021-04-30,1-6,android,1.4.6,<20
2021-04-30,1-6,ios,1.2.0,13719
2021-04-30,1-6,ios,1.2.1,6399
2021-04-30,1-6,ios,1.2.2,6620
2021-04-30,1-6,ios,1.2.3,15195
2021-04-30,1-6,ios,1.2.4,20875
2021-04-30,1-6,ios,1.2.6,13731
2021-04-30,1-6,ios,1.2.7,102539
2021-04-30,1-6,ios,1.2.8,345672
2021-04-30,1-6,ios,1.2.9,<20
2021-04-30,1-6,ios,1.4.0,<20
2021-04-30,1-6,ios,1.4.5,<20
2021-04-30,13-30,android,1.2.0,<20
2021-04-30,13-30,android,1.2.1,<20
2021-04-30,13-30,android,1.2.7,<20
2021-04-30,13-30,android,1.2.8,234
2021-04-30,13-30,ios,1.2.1,<20
2021-04-30,13-30,ios,1.2.4,<20
2021-04-30,13-30,ios,1.2.6,<20
2021-04-30,13-30,ios,1.2.7,<20
2021-04-30,13-30,ios,1.2.8,6224
2021-04-30,7-12,android,1.2.0,329
2021-04-30,7-12,android,1.2.1,87
2021-04-30,7-12,android,1.2.2,83
2021-04-30,7-12,android,1.2.3,226
2021-04-30,7-12,android,1.2.4,213
2021-04-30,7-12,android,1.2.5,71
2021-04-30,7-12,android,1.2.6,146
2021-04-30,7-12,android,1.2.7,1117
2021-04-30,7-12,android,1.2.8,73699
2021-04-30,7-12,android,1.2.9,<20
2021-04-30,7-12,android,1.4.4,<20
2021-04-30,7-12,ios,1.2.0,4847
2021-04-30,7-12,ios,1.2.1,2491
2021-04-30,7-12,ios,1.2.2,2974
2021-04-30,7-12,ios,1.2.3,7094
2021-04-30,7-12,ios,1.2.4,9588
2021-04-30,7-12,ios,1.2.6,5643
2021-04-30,7-12,ios,1.2.7,45879
2021-04-30,7-12,ios,1.2.8,1724694
2021-04-30,7-12,ios,1.4.0,<20
2021-04-30,7-12,ios,1.4.1,<20
2021-05-01,1-6,android,1.2.0,2213
2021-05-01,1-6,android,1.2.1,1118
2021-05-01,1-6,android,1.2.2,1226
2021-05-01,1-6,android,1.2.3,3377
2021-05-01,1-6,android,1.2.4,3170
2021-05-01,1-6,android,1.2.5,792
2021-05-01,1-6,android,1.2.6,2248
2021-05-01,1-6,android,1.2.7,17056
2021-05-01,1-6,android,1.2.8,580157
2021-05-01,1-6,android,1.2.9,363
2021-05-01,1-6,android,1.4.2,22
2021-05-01,1-6,android,1.4.3,29
2021-05-01,1-6,android,1.4.4,<20
2021-05-01,1-6,android,1.4.5,<20
2021-05-01,1-6,android,1.4.6,<20
2021-05-01,1-6,ios,1.2.0,13162
2021-05-01,1-6,ios,1.2.1,6300
2021-05-01,1-6,ios,1.2.2,6405
2021-05-01,1-6,ios,1.2.3,14728
2021-05-01,1-6,ios,1.2.4,19878
2021-05-01,1-6,ios,1.2.6,12776
2021-05-01,1-6,ios,1.2.7,84021
2021-05-01,1-6,ios,1.2.8,352873
2021-05-01,1-6,ios,1.4.0,<20
2021-05-01,1-6,ios,1.4.4,<20
2021-05-01,1-6,ios,1.4.6,<20
2021-05-01,13-30,android,1.2.0,<20
2021-05-01,13-30,android,1.2.7,<20
2021-05-01,13-30,android,1.2.8,277
2021-05-01,13-30,android,1.2.9,<20
2021-05-01,13-30,ios,1.2.0,<20
2021-05-01,13-30,ios,1.2.2,<20
2021-05-01,13-30,ios,1.2.7,<20
2021-05-01,13-30,ios,1.2.8,6278
2021-05-01,7-12,android,1.2.0,326
2021-05-01,7-12,android,1.2.1,79
2021-05-01,7-12,android,1.2.2,93
2021-05-01,7-12,android,1.2.3,199
2021-05-01,7-12,android,1.2.4,210
2021-05-01,7-12,android,1.2.5,52
2021-05-01,7-12,android,1.2.6,157
2021-05-01,7-12,android,1.2.7,856
2021-05-01,7-12,android,1.2.8,74313
2021-05-01,7-12,android,1.4.2,<20
2021-05-01,7-12,ios,1.2.0,5036
2021-05-01,7-12,ios,1.2.1,2371
2021-05-01,7-12,ios,1.2.2,2963
2021-05-01,7-12,ios,1.2.3,6915
2021-05-01,7-12,ios,1.2.4,9238
2021-05-01,7-12,ios,1.2.6,5412
2021-05-01,7-12,ios,1.2.7,38185
2021-05-01,7-12,ios,1.2.8,1740986
2021-05-01,7-12,ios,1.4.1,<20
2021-05-01,7-12,ios,1.4.4,<20
2021-05-02,1-6,android,1.2.0,2213
2021-05-02,1-6,android,1.2.1,1096
2021-05-02,1-6,android,1.2.2,1222
2021-05-02,1-6,android,1.2.3,3252
2021-05-02,1-6,android,1.2.4,3050
2021-05-02,1-6,android,1.2.5,748
2021-05-02,1-6,android,1.2.6,2136
2021-05-02,1-6,android,1.2.7,13593
2021-05-02,1-6,android,1.2.8,584740
2021-05-02,1-6,android,1.2.9,315
2021-05-02,1-6,android,1.4.2,<20
2021-05-02,1-6,android,1.4.3,<20
2021-05-02,1-6,android,1.4.4,<20
2021-05-02,1-6,android,1.4.6,<20
2021-05-02,1-6,ios,1.2.0,13179
2021-05-02,1-6,ios,1.2.1,6213
2021-05-02,1-6,ios,1.2.2,6395
2021-05-02,1-6,ios,1.2.3,14496
2021-05-02,1-6,ios,1.2.4,19433
2021-05-02,1-6,ios,1.2.6,12199
2021-05-02,1-6,ios,1.2.7,71331
2021-05-02,1-6,ios,1.2.8,375310
2021-05-02,1-6,ios,1.4.0,<20
2021-05-02,1-6,ios,1.4.1,<20
2021-05-02,1-6,ios,1.4.4,<20
2021-05-02,1-6,ios,1.4.6,<20
2021-05-02,13-30,android,1.2.0,<20
2021-05-02,13-30,android,1.2.7,<20
2021-05-02,13-30,android,1.2.8,236
2021-05-02,13-30,ios,1.2.8,6012
2021-05-02,30+,ios,1.2.8,<20
2021-05-02,7-12,android,1.2.0,311
2021-05-02,7-12,android,1.2.1,74
2021-05-02,7-12,android,1.2.2,81
2021-05-02,7-12,android,1.2.3,202
2021-05-02,7-12,android,1.2.4,200
2021-05-02,7-12,android,1.2.5,57
2021-05-02,7-12,android,1.2.6,134
2021-05-02,7-12,android,1.2.7,754
2021-05-02,7-12,android,1.2.8,74942
2021-05-02,7-12,android,1.4.3,<20
2021-05-02,7-12,ios,1.2.0,4746
2021-05-02,7-12,ios,1.2.1,2330
2021-05-02,7-12,ios,1.2.2,2788
2021-05-02,7-12,ios,1.2.3,6570
2021-05-02,7-12,ios,1.2.4,8602
2021-05-02,7-12,ios,1.2.6,4986
2021-05-02,7-12,ios,1.2.7,31107
2021-05-02,7-12,ios,1.2.8,1739480
2021-05-02,7-12,ios,1.2.9,<20
2021-05-02,7-12,ios,1.4.1,<20
2021-05-02,7-12,ios,1.4.4,<20
2021-05-02,7-12,ios,1.4.6,<20
2021-05-03,1-6,android,1.2.0,2206
2021-05-03,1-6,android,1.2.1,1093
2021-05-03,1-6,android,1.2.2,1242
2021-05-03,1-6,android,1.2.3,3210
2021-05-03,1-6,android,1.2.4,3075
2021-05-03,1-6,android,1.2.5,743
2021-05-03,1-6,android,1.2.6,2107
2021-05-03,1-6,android,1.2.7,12064
2021-05-03,1-6,android,1.2.8,594516
2021-05-03,1-6,android,1.2.9,340
2021-05-03,1-6,android,1.4.2,29
2021-05-03,1-6,android,1.4.3,27
2021-05-03,1-6,android,1.4.4,<20
2021-05-03,1-6,android,1.4.5,<20
2021-05-03,1-6,android,1.4.6,<20
2021-05-03,1-6,ios,1.2.0,13336
2021-05-03,1-6,ios,1.2.1,6237
2021-05-03,1-6,ios,1.2.2,6382
2021-05-03,1-6,ios,1.2.3,14160
2021-05-03,1-6,ios,1.2.4,18929
2021-05-03,1-6,ios,1.2.6,11676
2021-05-03,1-6,ios,1.2.7,62849
2021-05-03,1-6,ios,1.2.8,375772
2021-05-03,1-6,ios,1.4.0,<20
2021-05-03,1-6,ios,1.4.1,<20
2021-05-03,1-6,ios,1.4.4,<20
2021-05-03,13-30,android,1.2.0,<20
2021-05-03,13-30,android,1.2.8,255
2021-05-03,13-30,ios,1.2.0,<20
2021-05-03,13-30,ios,1.2.6,<20
2021-05-03,13-30,ios,1.2.8,6355
2021-05-03,30+,ios,1.2.8,<20
2021-05-03,7-12,android,1.2.0,354
2021-05-03,7-12,android,1.2.1,84
2021-05-03,7-12,android,1.2.2,88
2021-05-03,7-12,android,1.2.3,194
2021-05-03,7-12,android,1.2.4,192
2021-05-03,7-12,android,1.2.5,63
2021-05-03,7-12,android,1.2.6,137
2021-05-03,7-12,android,1.2.7,649
2021-05-03,7-12,android,1.2.8,75743
2021-05-03,7-12,android,1.2.9,<20
2021-05-03,7-12,android,1.4.4,<20
2021-05-03,7-12,ios,1.2.0,4550
2021-05-03,7-12,ios,1.2.1,2243
2021-05-03,7-12,ios,1.2.2,2730
2021-05-03,7-12,ios,1.2.3,6529
2021-05-03,7-12,ios,1.2.4,8331
2021-05-03,7-12,ios,1.2.6,4742
2021-05-03,7-12,ios,1.2.7,26949
2021-05-03,7-12,ios,1.2.8,1757320
2021-05-03,7-12,ios,1.4.0,<20
2021-05-03,7-12,ios,1.4.1,<20
2021-05-04,1-6,android,1.2.0,2185
2021-05-04,1-6,android,1.2.1,1082
2021-05-04,1-6,android,1.2.2,1208
2021-05-04,1-6,android,1.2.3,3171
2021-05-04,1-6,android,1.2.4,2931
2021-05-04,1-6,android,1.2.5,710
2021-05-04,1-6,android,1.2.6,1968
2021-05-04,1-6,android,1.2.7,10542
2021-05-04,1-6,android,1.2.8,594080
2021-05-04,1-6,android,1.2.9,394
2021-05-04,1-6,android,1.4.2,44
2021-05-04,1-6,android,1.4.3,39
2021-05-04,1-6,android,1.4.4,24
2021-05-04,1-6,android,1.4.5,<20
2021-05-04,1-6,android,1.4.6,<20
2021-05-04,1-6,ios,1.2.0,12960
2021-05-04,1-6,ios,1.2.1,5907
2021-05-04,1-6,ios,1.2.2,6136
2021-05-04,1-6,ios,1.2.3,13669
2021-05-04,1-6,ios,1.2.4,17969
2021-05-04,1-6,ios,1.2.6,11002
2021-05-04,1-6,ios,1.2.7,54355
2021-05-04,1-6,ios,1.2.8,358475
2021-05-04,1-6,ios,1.4.0,<20
2021-05-04,1-6,ios,1.4.1,<20
2021-05-04,13-30,android,1.2.0,<20
