date,os-se,count-nombre
2022-01-01,ios,2335915
2022-01-02,android,686550
2022-01-02,ios,2384267
2022-01-03,android,690399
2022-01-03,ios,2403117
2022-01-04,android,692326
2022-01-04,ios,2409202
2022-01-05,android,690653
2022-01-05,ios,2418065
2022-01-06,android,691714
2022-01-06,ios,2390237
2022-01-07,android,690466
2022-01-07,ios,2399545
2022-01-08,android,684688
2022-01-08,ios,2386290
2022-01-09,android,686240
2022-01-09,ios,2414764
2022-01-10,android,690583
2022-01-10,ios,2424769
2022-01-11,android,684367
2022-01-11,ios,2404824
2022-01-12,android,685596
2022-01-12,ios,2393856
2022-01-13,android,685974
2022-01-13,ios,2328203
2022-01-14,android,684455
2022-01-14,ios,2304106
2022-01-15,android,677984
2022-01-15,ios,2285043
2022-01-16,android,678087
2022-01-16,ios,2296364
2022-01-17,android,684274
2022-01-17,ios,1974852
2022-01-18,android,679524
2022-01-18,ios,1961701
2022-01-19,android,679668
2022-01-19,ios,1948117
2022-01-20,android,677819
2022-01-20,ios,1933723
2022-01-21,android,675912
2022-01-21,ios,2213027
2022-01-22,android,668695
2022-01-22,ios,2210168
2022-01-23,android,670100
2022-01-23,ios,2204193
2022-01-24,android,674497
2022-01-24,ios,2219935
2022-01-25,android,671281
2022-01-25,ios,2209525
2022-01-26,android,669777
2022-01-26,ios,2208762
2022-01-27,android,666667
2022-01-27,ios,2202908
2022-01-28,android,665888
2022-01-28,ios,2200668
2022-01-29,android,658093
2022-01-29,ios,2187863
2022-01-30,android,656965
2022-01-30,ios,2196589
2022-01-31,android,661215
2022-01-31,ios,2219834
2022-02-01,android,659104
2022-02-01,ios,2206249
2022-02-02,android,657521
2022-02-02,ios,2204096
2022-02-03,android,656736
2022-02-03,ios,2197114
2022-02-04,android,654840
2022-02-04,ios,2198543
2022-02-05,android,646813
2022-02-05,ios,2162668
2022-02-06,android,647983
2022-02-06,ios,2167262
2022-02-07,android,652005
2022-02-07,ios,2197713
2022-02-08,android,649039
2022-02-08,ios,2173628
2022-02-09,android,646343
2022-02-09,ios,2188613
2022-02-10,android,646842
2022-02-10,ios,2165214
2022-02-11,android,644148
2022-02-11,ios,2143251
2022-02-12,android,636902
2022-02-12,ios,2118935
2022-02-13,android,636108
2022-02-13,ios,2121624
2022-02-14,android,640748
2022-02-14,ios,1994946
2022-02-15,android,633115
2022-02-15,ios,1901267
2022-02-16,android,634491
2022-02-16,ios,1992566
2022-02-17,android,631421
2022-02-17,ios,2094481
2022-02-18,android,629332
2022-02-18,ios,1943774
2022-02-19,android,621958
2022-02-19,ios,2030977
2022-02-20,android,620917
2022-02-20,ios,2058529
2022-02-21,android,620829
2022-02-21,ios,2082145
2022-02-22,android,622868
2022-02-22,ios,2094925
2022-02-23,android,620231
2022-02-23,ios,2088240
2022-02-24,android,619269
2022-02-24,ios,2082485
2022-02-25,android,617330
2022-02-25,ios,2088221
2022-02-26,android,609430
2022-02-26,ios,2056543
2022-02-27,android,607781
2022-02-27,ios,2076093
2022-02-28,android,613095
2022-02-28,ios,2103476
2022-03-01,android,608837
2022-03-01,ios,2088304
2022-03-02,android,608399
2022-03-02,ios,2085769
2022-03-03,android,606765
2022-03-03,ios,2083822
2022-03-04,android,602115
2022-03-04,ios,2064925
2022-03-05,android,597132
2022-03-05,ios,2049364
2022-03-06,android,597158
2022-03-06,ios,2052307
2022-03-07,android,601687
2022-03-07,ios,2083851
2022-03-08,android,594578
2022-03-08,ios,2069562
2022-03-09,android,594712
2022-03-09,ios,2065349
2022-03-10,android,591882
2022-03-10,ios,2047134
2022-03-11,android,496475
2022-03-11,ios,2029582
