date,os-se,app_version-version_appli,count-nombre
2021-03-09,android,1.4.4,<20
2021-03-09,android,1.4.5,<20
2021-03-09,android,1.4.6,<20
2021-03-09,android,1.5.2,<20
2021-03-09,android,1.5.3,40
2021-03-09,ios,1.2.1,165748
2021-03-09,ios,1.2.2,2227135
2021-03-09,ios,1.2.3,295
2021-03-09,ios,1.2.4,<20
2021-03-09,ios,1.2.6,<20
2021-03-09,ios,1.2.7,<20
2021-03-09,ios,1.2.8,<20
2021-03-09,ios,1.4.0,<20
2021-03-09,ios,1.4.1,<20
2021-03-09,ios,1.4.4,<20
2021-03-09,ios,1.4.6,427
2021-03-09,ios,1.5.2,<20
2021-03-09,ios,1.5.3,<20
2021-03-09,ios,1.5.4,62
2021-03-10,android,1.2.1,18956
2021-03-10,android,1.2.2,657401
2021-03-10,android,1.2.3,1046
2021-03-10,android,1.2.4,87
2021-03-10,android,1.2.5,22
2021-03-10,android,1.2.6,43
2021-03-10,android,1.2.7,61
2021-03-10,android,1.2.8,52
2021-03-10,android,1.2.9,62
2021-03-10,android,1.4.2,<20
2021-03-10,android,1.4.3,<20
2021-03-10,android,1.4.4,<20
2021-03-10,android,1.4.5,<20
2021-03-10,android,1.4.6,<20
2021-03-10,android,1.5.2,<20
2021-03-10,android,1.5.3,38
2021-03-10,ios,1.2.1,130883
2021-03-10,ios,1.2.2,2270137
2021-03-10,ios,1.2.3,357
2021-03-10,ios,1.2.4,<20
2021-03-10,ios,1.2.6,<20
2021-03-10,ios,1.2.7,<20
2021-03-10,ios,1.2.8,<20
2021-03-10,ios,1.4.0,<20
2021-03-10,ios,1.4.1,<20
2021-03-10,ios,1.4.4,<20
2021-03-10,ios,1.4.6,430
2021-03-10,ios,1.5.2,<20
2021-03-10,ios,1.5.3,<20
2021-03-10,ios,1.5.4,61
2021-03-11,android,1.2.1,12590
2021-03-11,android,1.2.2,666472
2021-03-11,android,1.2.3,1467
2021-03-11,android,1.2.4,106
2021-03-11,android,1.2.5,21
2021-03-11,android,1.2.6,47
2021-03-11,android,1.2.7,70
2021-03-11,android,1.2.8,49
2021-03-11,android,1.2.9,56
2021-03-11,android,1.4.2,<20
2021-03-11,android,1.4.3,<20
2021-03-11,android,1.4.4,<20
2021-03-11,android,1.4.5,<20
2021-03-11,android,1.4.6,<20
2021-03-11,android,1.5.3,46
2021-03-11,ios,1.2.1,100873
2021-03-11,ios,1.2.2,2306335
2021-03-11,ios,1.2.3,437
2021-03-11,ios,1.2.4,<20
2021-03-11,ios,1.2.6,<20
2021-03-11,ios,1.2.7,<20
2021-03-11,ios,1.2.8,<20
2021-03-11,ios,1.4.0,<20
2021-03-11,ios,1.4.1,<20
2021-03-11,ios,1.4.4,<20
2021-03-11,ios,1.4.5,<20
2021-03-11,ios,1.4.6,423
2021-03-11,ios,1.5.2,<20
2021-03-11,ios,1.5.3,<20
2021-03-11,ios,1.5.4,63
2021-03-12,android,1.2.1,10103
2021-03-12,android,1.2.2,666503
2021-03-12,android,1.2.3,7811
2021-03-12,android,1.2.4,117
2021-03-12,android,1.2.5,25
2021-03-12,android,1.2.6,48
2021-03-12,android,1.2.7,50
2021-03-12,android,1.2.8,52
