date,os-se,app_version-version_appli,count-nombre
2021-06-27,ios,1.2.9,<20
2021-06-27,ios,1.4.0,60
2021-06-27,ios,1.4.1,2875
2021-06-27,ios,1.4.4,5740
2021-06-27,ios,1.4.6,<20
2021-06-27,ios,2.0.0,<20
2021-07-04,android,1.2.0,<20
2021-07-04,android,1.2.1,<20
2021-07-04,android,1.2.2,<20
2021-07-04,android,1.2.3,<20
2021-07-04,android,1.2.4,<20
2021-07-04,android,1.2.5,<20
2021-07-04,android,1.2.6,<20
2021-07-04,android,1.2.7,<20
2021-07-04,android,1.2.8,22
2021-07-04,android,1.2.9,34
2021-07-04,android,1.4.2,27
2021-07-04,android,1.4.3,1563
2021-07-04,android,1.4.4,3184
2021-07-04,android,1.4.5,76
2021-07-04,android,1.4.6,<20
2021-07-04,android,1.5.3,<20
2021-07-04,ios,1.2.0,<20
2021-07-04,ios,1.2.1,<20
2021-07-04,ios,1.2.2,<20
2021-07-04,ios,1.2.3,<20
2021-07-04,ios,1.2.4,<20
2021-07-04,ios,1.2.6,<20
2021-07-04,ios,1.2.7,<20
2021-07-04,ios,1.2.8,39
2021-07-04,ios,1.2.9,<20
2021-07-04,ios,1.4.0,36
2021-07-04,ios,1.4.1,152
2021-07-04,ios,1.4.4,7318
2021-07-04,ios,1.4.5,<20
2021-07-04,ios,1.4.6,<20
2021-07-04,ios,1.5.2,<20
2021-07-11,android,1.2.0,<20
2021-07-11,android,1.2.1,<20
2021-07-11,android,1.2.2,<20
2021-07-11,android,1.2.3,<20
2021-07-11,android,1.2.4,<20
2021-07-11,android,1.2.5,<20
2021-07-11,android,1.2.6,<20
2021-07-11,android,1.2.7,<20
2021-07-11,android,1.2.8,25
2021-07-11,android,1.2.9,26
2021-07-11,android,1.4.2,24
2021-07-11,android,1.4.3,99
2021-07-11,android,1.4.4,1691
2021-07-11,android,1.4.5,3504
2021-07-11,android,1.4.6,80
2021-07-11,ios,1.2.0,<20
2021-07-11,ios,1.2.1,<20
2021-07-11,ios,1.2.2,<20
2021-07-11,ios,1.2.3,22
2021-07-11,ios,1.2.4,<20
2021-07-11,ios,1.2.6,<20
2021-07-11,ios,1.2.7,28
2021-07-11,ios,1.2.8,39
2021-07-11,ios,1.2.9,<20
2021-07-11,ios,1.4.0,28
2021-07-11,ios,1.4.1,103
2021-07-11,ios,1.4.4,3045
2021-07-11,ios,1.4.5,5485
2021-07-11,ios,1.4.6,<20
2021-07-11,ios,1.5.3,<20
2021-07-18,android,1.2.0,<20
2021-07-18,android,1.2.1,<20
2021-07-18,android,1.2.2,<20
2021-07-18,android,1.2.3,<20
2021-07-18,android,1.2.4,<20
2021-07-18,android,1.2.5,<20
2021-07-18,android,1.2.6,<20
2021-07-18,android,1.2.7,<20
2021-07-18,android,1.2.8,<20
2021-07-18,android,1.2.9,28
2021-07-18,android,1.4.2,<20
2021-07-18,android,1.4.3,38
2021-07-18,android,1.4.4,44
2021-07-18,android,1.4.5,1509
2021-07-18,android,1.4.6,3116
2021-07-18,android,1.5.2,<20
2021-07-18,android,1.5.3,<20
2021-07-18,ios,1.2.0,<20
2021-07-18,ios,1.2.1,<20
2021-07-18,ios,1.2.2,<20
2021-07-18,ios,1.2.3,<20
2021-07-18,ios,1.2.4,<20
2021-07-18,ios,1.2.6,<20
2021-07-18,ios,1.2.7,22
2021-07-18,ios,1.2.8,41
2021-07-18,ios,1.2.9,<20
2021-07-18,ios,1.4.0,38
2021-07-18,ios,1.4.1,66
2021-07-18,ios,1.4.4,151
2021-07-18,ios,1.4.5,2452
2021-07-18,ios,1.4.6,5387
2021-07-18,ios,1.5.3,<20
2021-07-25,android,1.2.0,<20
2021-07-25,android,1.2.2,<20
2021-07-25,android,1.2.3,<20
2021-07-25,android,1.2.4,<20
2021-07-25,android,1.2.5,<20
2021-07-25,android,1.2.6,<20
2021-07-25,android,1.2.7,<20
2021-07-25,android,1.2.8,<20
2021-07-25,android,1.2.9,20
2021-07-25,android,1.4.2,<20
2021-07-25,android,1.4.3,23
2021-07-25,android,1.4.4,25
2021-07-25,android,1.4.5,57
2021-07-25,android,1.4.6,4772
2021-07-25,android,1.5.3,<20
2021-07-25,ios,1.2.0,<20
2021-07-25,ios,1.2.1,<20
2021-07-25,ios,1.2.2,<20
2021-07-25,ios,1.2.3,<20
2021-07-25,ios,1.2.4,<20
2021-07-25,ios,1.2.6,<20
2021-07-25,ios,1.2.7,<20
2021-07-25,ios,1.2.8,40
2021-07-25,ios,1.2.9,<20
2021-07-25,ios,1.4.0,21
2021-07-25,ios,1.4.1,47
2021-07-25,ios,1.4.4,88
2021-07-25,ios,1.4.5,104
2021-07-25,ios,1.4.6,8054
2021-07-25,ios,1.5.3,<20
2021-08-01,android,1.2.0,<20
2021-08-01,android,1.2.1,<20
2021-08-01,android,1.2.2,<20
2021-08-01,android,1.2.3,<20
2021-08-01,android,1.2.4,<20
2021-08-01,android,1.2.5,<20
2021-08-01,android,1.2.6,<20
2021-08-01,android,1.2.7,<20
2021-08-01,android,1.2.8,<20
2021-08-01,android,1.2.9,<20
2021-08-01,android,1.4.2,<20
2021-08-01,android,1.4.3,30
2021-08-01,android,1.4.4,<20
2021-08-01,android,1.4.5,27
2021-08-01,android,1.4.6,4744
2021-08-01,android,1.5.2,<20
2021-08-01,android,1.5.3,<20
2021-08-01,ios,1.1.8,<20
2021-08-01,ios,1.2.0,<20
2021-08-01,ios,1.2.1,<20
2021-08-01,ios,1.2.2,<20
2021-08-01,ios,1.2.3,<20
2021-08-01,ios,1.2.4,<20
2021-08-01,ios,1.2.6,<20
