date,region,os-se,count-nombre
2021-07-25,AB,ios,60430
2021-07-25,BC,android,35617
2021-07-25,BC,ios,128342
2021-07-25,MB,android,41407
2021-07-25,MB,ios,92196
2021-07-25,NB,android,36538
2021-07-25,NB,ios,54074
2021-07-25,NL,android,42175
2021-07-25,NL,ios,85593
2021-07-25,NT,android,1322
2021-07-25,NT,ios,2189
2021-07-25,NS,android,54412
2021-07-25,NS,ios,86817
2021-07-25,NU,android,494
2021-07-25,NU,ios,547
2021-07-25,ON,android,551116
2021-07-25,ON,ios,977003
2021-07-25,PE,android,7596
2021-07-25,PE,ios,13885
2021-07-25,QC,android,274798
2021-07-25,QC,ios,413434
2021-07-25,SK,android,25173
2021-07-25,SK,ios,52463
2021-07-25,YT,android,444
2021-07-25,YT,ios,887
2021-07-25,npts-ptso,android,122880
2021-07-25,npts-ptso,ios,271728
2021-08-01,AB,android,17531
2021-08-01,AB,ios,59403
2021-08-01,BC,android,34926
2021-08-01,BC,ios,126559
2021-08-01,MB,android,40059
2021-08-01,MB,ios,90899
2021-08-01,NB,android,34970
2021-08-01,NB,ios,53368
2021-08-01,NL,android,42088
2021-08-01,NL,ios,84757
2021-08-01,NT,android,1325
2021-08-01,NT,ios,2157
2021-08-01,NS,android,52598
2021-08-01,NS,ios,85769
2021-08-01,NU,android,495
2021-08-01,NU,ios,552
2021-08-01,ON,android,542431
2021-08-01,ON,ios,966940
2021-08-01,PE,android,7510
2021-08-01,PE,ios,13754
2021-08-01,QC,android,269773
2021-08-01,QC,ios,408293
2021-08-01,SK,android,24539
2021-08-01,SK,ios,51620
2021-08-01,YT,android,437
2021-08-01,YT,ios,876
2021-08-01,npts-ptso,android,122670
2021-08-01,npts-ptso,ios,275269
2021-08-08,AB,android,17261
2021-08-08,AB,ios,53469
2021-08-08,BC,android,34752
2021-08-08,BC,ios,114434
2021-08-08,MB,android,40414
2021-08-08,MB,ios,82436
2021-08-08,NB,android,34644
2021-08-08,NB,ios,48704
2021-08-08,NL,android,41100
2021-08-08,NL,ios,77846
2021-08-08,NT,android,1313
2021-08-08,NT,ios,2001
2021-08-08,NS,android,52063
2021-08-08,NS,ios,78398
2021-08-08,NU,android,504
2021-08-08,NU,ios,510
2021-08-08,ON,android,542163
2021-08-08,ON,ios,883982
2021-08-08,PE,android,7463
2021-08-08,PE,ios,12632
2021-08-08,QC,android,264556
2021-08-08,QC,ios,370130
2021-08-08,SK,android,24566
2021-08-08,SK,ios,46597
2021-08-08,YT,android,445
2021-08-08,YT,ios,808
2021-08-08,npts-ptso,android,130021
2021-08-08,npts-ptso,ios,254301
2021-08-15,AB,android,17064
